numero	processo	classe	incidente	peca_id	url_type	url
649	304641	RE			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=304641&CLASSE=RE&cod_classe=437&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
650	74190	HC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=74190&CLASSE=HC&cod_classe=349&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
651	177313	AI-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=177313&CLASSE=AI%2DAgR&cod_classe=510&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
652	232	AO			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=232&CLASSE=AO&cod_classe=513&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
653			4258482		detalhe	https://portal.stf.jus.br/processos/detalhe.asp?incidente=4258482
654	314	ADI			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=314&CLASSE=ADI&cod_classe=504&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
655				15375562613	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15375562613&ext=.pdf
656				15360340760	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360340760&ext=.pdf
657				15375963704	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15375963704&ext=.pdf
658				15370762945	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15370762945&ext=.pdf
659				15360854254	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360854254&ext=.pdf
660				15350093218	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15350093218&ext=.pdf
661				15362406014	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15362406014&ext=.pdf
662				15362479831	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15362479831&ext=.pdf
663				15359777252	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15359777252&ext=.pdf
664				312787868	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=312787868&ext=.pdf
665				15360130473	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360130473&ext=.pdf
666				15357404048	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15357404048&ext=.pdf
667	420816	RE-ED			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=437362&PROCESSO=420816&CLASSE=RE%2DED&cod_classe=326&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2272
668	453056	RE-AgR-ED			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=480634&PROCESSO=453056&CLASSE=RE%2DAgR%2DED&cod_classe=278&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2286
669	3453	ADI			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=409470&PROCESSO=3453&CLASSE=ADI&cod_classe=504&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2268
670	2416	Rcl-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=2416&CLASSE=Rcl%2DAgR&cod_classe=536&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=2199
671	1662	ADI			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=1662&CLASSE=ADI&cod_classe=504&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=2124
672	2363	Rcl			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=2363&CLASSE=Rcl&cod_classe=403&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
673	230051	RE-ED			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=230051&CLASSE=RE%2DED&cod_classe=326&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
674	189942	RE			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=189942&CLASSE=RE&cod_classe=437&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=1810
675	166000	AI-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=166000&CLASSE=AI%2DAgR&cod_classe=510&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=1877
676	225	ADI			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=225&CLASSE=ADI&cod_classe=504&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
677				15377335600	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15377335600&ext=.pdf
678				15365944055	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15365944055&ext=.pdf
679	3344	ADI-MC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=3344&CLASSE=ADI%2DMC&cod_classe=555&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=2219
680	3057	ADI-MC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=3057&CLASSE=ADI%2DMC&cod_classe=555&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
681	458110	RE			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=368503&PROCESSO=458110&CLASSE=RE&cod_classe=437&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2249
682				15366994287	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15366994287&ext=.pdf
683				15372467923	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15372467923&ext=.pdf
684				15360288074	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360288074&ext=.pdf
685				15366711848	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15366711848&ext=.pdf
686				15373009418	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15373009418&ext=.pdf
687				15364467158	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15364467158&ext=.pdf
688				198844924	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=198844924&ext=.pdf
689				15381208887	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15381208887&ext=.pdf
690			7223339		detalhe	https://portal.stf.jus.br/processos/detalhe.asp?incidente=7223339
691				225739710	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=225739710&ext=.pdf
692				258345462	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=258345462&ext=.pdf
693				180880200	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=180880200&ext=.pdf
694				655236	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=655236&ext=.pdf
695	70827	HC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=72712&PROCESSO=70827&CLASSE=HC&cod_classe=349&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=1749
696	68722	HC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=71182&PROCESSO=68722&CLASSE=HC&cod_classe=349&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=1629
697				15348046040	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15348046040&ext=.pdf
698				15339145485	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15339145485&ext=.pdf
699				165752500	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=165752500&ext=.pdf
700				871245	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=871245&ext=.pdf
701			2310605		detalhe	https://portal.stf.jus.br/processos/detalhe.asp?incidente=2310605
702			6163437		detalhe	https://portal.stf.jus.br/processos/detalhe.asp?incidente=6163437
703				57198749	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=57198749&ext=.pdf
704	26179	MS-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=432116&PROCESSO=26179&CLASSE=MS%2DAgR&cod_classe=132&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2271
705	251	ACO			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=251&CLASSE=ACO&cod_classe=500&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=2236
706				58986423	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=58986423&ext=.pdf
707				308726958	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=308726958&ext=.pdf
708	10479	CR-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=10479&CLASSE=CR%2DAgR&cod_classe=521&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
709	9734	CR-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=9734&CLASSE=CR%2DAgR&cod_classe=521&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
710	81939	HC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=81939&CLASSE=HC&cod_classe=349&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
711	5529	SEC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=5529&CLASSE=SEC&cod_classe=483&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
712	5828	SEC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=5828&CLASSE=SEC&cod_classe=483&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
713	5418	SEC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=5418&CLASSE=SEC&cod_classe=483&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
714	6399	SEC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=6399&CLASSE=SEC&cod_classe=483&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
715	8279	CR-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=8279&CLASSE=CR%2DAgR&cod_classe=521&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
716	5378	SEC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=5378&CLASSE=SEC&cod_classe=483&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
717	5847	SEC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=5847&CLASSE=SEC&cod_classe=483&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
718	4948	SEC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=4948&CLASSE=SEC&cod_classe=483&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
719	4415	SEC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=4415&CLASSE=SEC&cod_classe=483&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
720	7613	CR-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=7613&CLASSE=CR%2DAgR&cod_classe=521&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
721	4605	SEC-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=4605&CLASSE=SEC%2DAgR&cod_classe=499&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
722	202625	AI-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=202625&CLASSE=AI%2DAgR&cod_classe=510&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
723	75666	HC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=75666&CLASSE=HC&cod_classe=349&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
724	75850	HC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=75850&CLASSE=HC&cod_classe=349&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
725	71605	HC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=73217&PROCESSO=71605&CLASSE=HC&cod_classe=349&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=1815
726	73968	HC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=74886&PROCESSO=73968&CLASSE=HC&cod_classe=349&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=1837
727	70497	HC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=70497&CLASSE=HC&cod_classe=349&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=1718
728	88862	RHC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=88862&CLASSE=RHC&cod_classe=419&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=2249
729	70177	HC-MC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=70177&CLASSE=HC%2DMC&cod_classe=354&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
730	70033	HC-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=70033&CLASSE=HC%2DAgR&cod_classe=525&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
731	67854	HC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=67854&CLASSE=HC&cod_classe=349&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
732	67867	HC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=67867&CLASSE=HC&cod_classe=349&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
733				15371274751	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15371274751&ext=.pdf
734				15347284289	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15347284289&ext=.pdf
735				15377685567	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15377685567&ext=.pdf
736				15351349041	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15351349041&ext=.pdf
737				15347755367	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15347755367&ext=.pdf
738				201261774	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=201261774&ext=.pdf
739				308419176	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=308419176&ext=.pdf
740	4733	Rcl			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=462812&PROCESSO=4733&CLASSE=Rcl&cod_classe=403&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2279
741			5925726		detalhe	http://%20http//portal.stf.jus.br/processos/detalhe.asp?incidente=5925726
742	700	Ext			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=700&CLASSE=Ext&cod_classe=523&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
743	509500	RE-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=478230&PROCESSO=509500&CLASSE=RE%2DAgR&cod_classe=539&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2285
744	257834	RE-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=478014&PROCESSO=257834&CLASSE=RE%2DAgR&cod_classe=539&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2285
745	586906	AI-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=473708&PROCESSO=586906&CLASSE=AI%2DAgR&cod_classe=510&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2283
746	391852	RE-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=454126&PROCESSO=391852&CLASSE=RE%2DAgR&cod_classe=539&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2276
747	492957	RE-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=465350&PROCESSO=492957&CLASSE=RE%2DAgR&cod_classe=539&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2281
748	466518	RE-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=450218&PROCESSO=466518&CLASSE=RE%2DAgR&cod_classe=539&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2275
749	463948	RE-AgR-ED			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=450180&PROCESSO=463948&CLASSE=RE%2DAgR%2DED&cod_classe=278&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2275
750	462242	RE-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=432288&PROCESSO=462242&CLASSE=RE%2DAgR&cod_classe=539&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2271
751	414648	AI-AgR-ED			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=407672&PROCESSO=414648&CLASSE=AI%2DAgR%2DED&cod_classe=268&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2265
752	510	AC-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=510&CLASSE=AC%2DAgR&cod_classe=1240&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=2231
753	349160	RE			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=349160&CLASSE=RE&cod_classe=437&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
754	153831	RE			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=153831&CLASSE=RE&cod_classe=437&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
755	308282	RE-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=308282&CLASSE=RE%2DAgR&cod_classe=539&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
756	275637	AI-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=275637&CLASSE=AI%2DAgR&cod_classe=510&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
757	170385	RE-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=170385&CLASSE=RE%2DAgR&cod_classe=539&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
758	144972	RE-QO			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=144972&CLASSE=RE%2DQO&cod_classe=443&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
759	145589	AI-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=145589&CLASSE=AI%2DAgR&cod_classe=510&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
760	589281	AI-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=390598&PROCESSO=589281&CLASSE=AI%2DAgR&cod_classe=510&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2255
761	5206	SE-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=345889&PROCESSO=5206&CLASSE=SE%2DAgR&cod_classe=544&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2149
762	298695	RE			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=298695&CLASSE=RE&cod_classe=437&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
763	438	Rcl			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=438&CLASSE=Rcl&cod_classe=403&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
764	402287	RE-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=402287&CLASSE=RE%2DAgR&cod_classe=539&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
765	210912	RE			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=210912&CLASSE=RE&cod_classe=437&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
766	250545	RE-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=334140&PROCESSO=250545&CLASSE=RE%2DAgR&cod_classe=539&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2088
767	289533	RE-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=289533&CLASSE=RE%2DAgR&cod_classe=539&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
768	231462	RE			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=231462&CLASSE=RE&cod_classe=437&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
769	142240	RE-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=142240&CLASSE=RE%2DAgR&cod_classe=539&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
770	453744	RE-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=385879&PROCESSO=453744&CLASSE=RE%2DAgR&cod_classe=539&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2244
771	117809	RE-QO			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=117809&CLASSE=RE%2DQO&cod_classe=443&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
772	612842	AI-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=478626&PROCESSO=612842&CLASSE=AI%2DAgR&cod_classe=510&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2285
773	79	ADPF-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=477908&PROCESSO=79&CLASSE=ADPF%2DAgR&cod_classe=853&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2285
774	72	ADPF-QO			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=72&CLASSE=ADPF%2DQO&cod_classe=1262&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=2216
775	11	ADPF-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=11&CLASSE=ADPF%2DAgR&cod_classe=853&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=2199
776	33	ADPF-MC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=33&CLASSE=ADPF%2DMC&cod_classe=1301&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
777	1	ADPF-QO			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=1&CLASSE=ADPF%2DQO&cod_classe=1262&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
778	8	ADC-MC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=8&CLASSE=ADC%2DMC&cod_classe=591&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=2105
779	1	ADC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=1&CLASSE=ADC&cod_classe=9&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
780	1	ADC-QO			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=1&CLASSE=ADC%2DQO&cod_classe=10&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
781				15377017837	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15377017837&ext=.pdf
782	2143	Rcl-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=2143&CLASSE=Rcl%2DAgR&cod_classe=4033&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=2113
783	216259	RE-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=216259&CLASSE=RE%2DAgR&cod_classe=539&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=1991
784	664567	AI-QO			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=485410&PROCESSO=664567&CLASSE=AI%2DQO&cod_classe=43&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2288
785	75	ADPF-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=75&CLASSE=ADPF%2DAgR&cod_classe=853&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=2235
786	1105	ADI-MC-ED-QO			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=1105&CLASSE=ADI%2DMC%2DED%2DQO&cod_classe=834&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
787	387	ADI-MC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=387&CLASSE=ADI%2DMC&cod_classe=555&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
788	3682	ADI			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=485314&PROCESSO=3682&CLASSE=ADI&cod_classe=504&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2288
789	1507	ADI-MC-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=1507&CLASSE=ADI%2DMC%2DAgR&cod_classe=556&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
790	2656	ADI			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=2656&CLASSE=ADI&cod_classe=504&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=2117
791	2130	ADI-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=2130&CLASSE=ADI%2DAgR&cod_classe=505&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
792	807	ADI-QO			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=807&CLASSE=ADI%2DQO&cod_classe=20&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
793	2618	ADI-AgR-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=2618&CLASSE=ADI%2DAgR%2DAgR&cod_classe=597&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=2227
794	1528	ADI-QO			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=1528&CLASSE=ADI%2DQO&cod_classe=20&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M
795	1336	ADI-ED-ED			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=454048&PROCESSO=1336&CLASSE=ADI%2DED%2DED&cod_classe=843&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2276
796	920	ADI-MC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=920&CLASSE=ADI%2DMC&cod_classe=555&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=1864
797	1149	ADI-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=1149&CLASSE=ADI%2DAgR&cod_classe=505&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=1803
