com_id	artigo	url	link_label	referencia	texto_preview
63794	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=346592	ADI 768	 RE 175.678 , rel. min. Carlos Velloso, j. 29-11-1994, 2ª T, DJ de 4-8-1995.	Correção monetária. Utilização da Taxa Referencial (TR) como índice de indexação. O STF, no julgamento das ADI 493 , rel. min. Moreira Alves; ADI 768 
63794	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=346720	ADI 959	 RE 175.678 , rel. min. Carlos Velloso, j. 29-11-1994, 2ª T, DJ de 4-8-1995.	Correção monetária. Utilização da Taxa Referencial (TR) como índice de indexação. O STF, no julgamento das ADI 493 , rel. min. Moreira Alves; ADI 768 
63794	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=221860	RE 175.678	 RE 175.678 , rel. min. Carlos Velloso, j. 29-11-1994, 2ª T, DJ de 4-8-1995.	Correção monetária. Utilização da Taxa Referencial (TR) como índice de indexação. O STF, no julgamento das ADI 493 , rel. min. Moreira Alves; ADI 768 
63794	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=1931876	RE 615.339 AgR-segundo	 RE 175.678 , rel. min. Carlos Velloso, j. 29-11-1994, 2ª T, DJ de 4-8-1995.	Correção monetária. Utilização da Taxa Referencial (TR) como índice de indexação. O STF, no julgamento das ADI 493 , rel. min. Moreira Alves; ADI 768 
2770	cf-art-5	https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=206504	RE 116.683	 RE 116.683 , rel. min. Celso de Mello, j. 11-6-1991, 1ª T, DJ de 13-3-1992.	A administração pública, observados os limites ditados pela CF, atua de modo discricionário ao instituir o regime jurídico de seus agentes e ao elabor
2770	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=1699426	AI 852.070 AgR	 RE 116.683 , rel. min. Celso de Mello, j. 11-6-1991, 1ª T, DJ de 13-3-1992.	A administração pública, observados os limites ditados pela CF, atua de modo discricionário ao instituir o regime jurídico de seus agentes e ao elabor
64320	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=3994214	ADI 4.414	 ADI 4.414 , rel. min. Luiz Fux, j. 31-5-2012, P, DJE de 17-6-2013.	Criação, por lei estadual, de varas especializadas em delitos praticados por organizações criminosas. (...) O princípio do juiz natural não resta viol
74918	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=621497	RE 597.133	 RE 597.133 , rel. min. Ricardo Lewandowski, j. 17-11-2010, P, DJE de 6-4-2011. Tema 170 , com mérito julgado.	Não viola o postulado constitucional do juiz natural o julgamento de apelação por órgão composto majoritariamente por juízes convocados, autorizado no
74918	cf-art-5	https://portal.stf.jus.br/jurisprudenciaRepercussao/verAndamentoProcesso.asp?incidente=2661843&amp;numeroProcesso=597133&amp;classeProcesso=RE&amp;numeroTema=170	170	 RE 597.133 , rel. min. Ricardo Lewandowski, j. 17-11-2010, P, DJE de 6-4-2011. Tema 170 , com mérito julgado.	Não viola o postulado constitucional do juiz natural o julgamento de apelação por órgão composto majoritariamente por juízes convocados, autorizado no
74918	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=7516476	ARE 755.933 AgR	 RE 597.133 , rel. min. Ricardo Lewandowski, j. 17-11-2010, P, DJE de 6-4-2011. Tema 170 , com mérito julgado.	Não viola o postulado constitucional do juiz natural o julgamento de apelação por órgão composto majoritariamente por juízes convocados, autorizado no
86143	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=758547088	RE 1.313.494	 RE 1.313.494 , rel. min. Dias Toffoli, j. 14-9-2021, 1ª T, DJE de 6-12-2021.	Crime previsto no § 4º do art. 14 da Lei nº 9.434/97 (remoção de tecidos, órgãos ou partes do corpo de pessoa viva, para fins de transplante e tratame
49881	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=575869	HC 85.060	 HC 85.060 , rel. min. Eros Grau, j. 23-9-2008, 1ª T, DJE de 13-2-2009.	Formação de quadrilha e gestão fraudulenta de instituição financeira. Competência. Especialização de vara por resolução do Poder Judiciário. (...) Pac
68735	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=513887	AI 548.203 ED	 AI 548.203 ED , rel. min. Cezar Peluso, j. 12-2-2008, 2ª T, DJE de 7-3-2008.	Distribuição injustificada de causa a determinado juízo ofende o justo processo da lei ( due process of law ) e, como tal, constitui nulidade processu
45847	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=515115	AP 470 QO	 AP 470 QO , rel. min. Joaquim Barbosa, j. 6-12-2007, P, DJE de 14-3-2008.	A garantia do juiz natural, prevista nos incisos LIII e XXXVII do art. 5º da CF, é plenamente atendida quando se delegam o interrogatório dos réus e o
44521	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=494644	HC 91.253	 HC 91.253 , rel. min. Ricardo Lewandowski, j. 16-10-2007, 1ª T , DJ de 14-11-2007.	Provimento 275 do CJF da 3ª Região. (...) O provimento apontado como inconstitucional especializou vara federal já criada, nos exatos limites da atrib
44521	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=607662	HC 91.509	 HC 91.253 , rel. min. Ricardo Lewandowski, j. 16-10-2007, 1ª T , DJ de 14-11-2007.	Provimento 275 do CJF da 3ª Região. (...) O provimento apontado como inconstitucional especializou vara federal já criada, nos exatos limites da atrib
42562	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=489856	Ext 986	 Ext 986 , rel. min. Eros Grau, j. 15-8-2007, P, DJ de 5-10-2007.	Obrigação do STF de manter e observar os parâmetros do devido processo legal, do Estado de Direito e dos direitos humanos. Informações veiculadas na m
2832	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=281141	AI 177.313 AgR	 AI 177.313 AgR , rel. min. Celso de Mello, j. 23-4-1996, 1ª T, DJ de 17-5-1996.	A definição constitucional das hipóteses de prerrogativa de foro ratione muneris representa elemento vinculante da atividade de persecução criminal ex
7391	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=324821	Ext 615	 Ext 615 , rel. min. Paulo Brossard, j. 19-10-1994, P, DJ de 5-12-1994.	Tribunal de exceção. Não caracterização quando o julgamento se dá com fundamento e de conformidade com leis, desde há muito vigentes, e por integrante
20813	cf-art-5	http://jurisprudencia.stf.jus.br/pages/search/seq-sumula713/false	Súmula 713	 Súmula 713 .;  Súmula 162 .;  Súmula 156 .	O efeito devolutivo da apelação contra decisões do júri é adstrito aos fundamentos da sua interposição. [ Súmula 713 .] É absoluta a nulidade do julga
20813	cf-art-5	http://jurisprudencia.stf.jus.br/pages/search/seq-sumula162/false	Súmula 162	 Súmula 713 .;  Súmula 162 .;  Súmula 156 .	O efeito devolutivo da apelação contra decisões do júri é adstrito aos fundamentos da sua interposição. [ Súmula 713 .] É absoluta a nulidade do julga
20813	cf-art-5	http://jurisprudencia.stf.jus.br/pages/search/seq-sumula156/false	Súmula 156	 Súmula 713 .;  Súmula 162 .;  Súmula 156 .	O efeito devolutivo da apelação contra decisões do júri é adstrito aos fundamentos da sua interposição. [ Súmula 713 .] É absoluta a nulidade do julga
89272	cf-art-5	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15361685556&amp;ext=.pdf	ADPF 779	 ADPF 779 , rel. min. Dias Toffoli, j. 1º-8-2023, P, DJE de 6-10-2023.	A “legítima defesa da honra” não pode ser invocada como argumento inerente à plenitude de defesa própria do tribunal do júri, a qual não pode constitu
97086	cf-art-5	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15370801626&amp;ext=.pdf	ARE 1.458.696 RG	 ARE 1.458.696 RG , rel. min. Flávio Dino, j. 09.08.2024, P, DJE de 03.10.2024, Tema 1.311 , com mérito pendente.	Possibilidade de despronúncia, após condenação pelo Tribunal do Júri transitada em julgado, por decisão em habeas corpus. [ ARE 1.458.696 RG , rel. mi
97086	cf-art-5	https://portal.stf.jus.br/jurisprudenciaRepercussao/verAndamentoProcesso.asp?incidente=6743926&amp;numeroProcesso=1458696&amp;classeProcesso=ARE&amp;numeroTema=1311	1.311	 ARE 1.458.696 RG , rel. min. Flávio Dino, j. 09.08.2024, P, DJE de 03.10.2024, Tema 1.311 , com mérito pendente.	Possibilidade de despronúncia, após condenação pelo Tribunal do Júri transitada em julgado, por decisão em habeas corpus. [ ARE 1.458.696 RG , rel. mi
86377	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=2980579	HC 107.457	 HC 107.457 , rel. min. Cármen Lúcia, j. 2-10-2012, 2ª T, DJE de 22-10-2012.	O tribunal do júri é um órgão complexo, notabilizado pela sua heterogeneidade (juiz togado e leigos), sendo que a realização de suas atividades não se
69335	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=593719	HC 96.785	 HC 96.785 , rel. min. Eros Grau, j. 25-11-2008, 2ª T, DJE de 22-5-2009.	Não é necessária, ao desaforamento, a afirmação da certeza da imparcialidade dos jurados, bastando o fundado receio de que reste comprometida. [ HC 96
69335	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=616794	HC 97.547	 HC 96.785 , rel. min. Eros Grau, j. 25-11-2008, 2ª T, DJE de 22-5-2009.	Não é necessária, ao desaforamento, a afirmação da certeza da imparcialidade dos jurados, bastando o fundado receio de que reste comprometida. [ HC 96
42473	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=72541	HC 70.581	 HC 70.581 , rel. min. Marco Aurélio, j. 21-9-1993, 2ª T, DJ de 29-10-1993.	A competência do tribunal do júri não é absoluta. Afasta-a a própria CF, no que prevê, em face da dignidade de certos cargos e da relevância destes pa
72696	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=10608447	RHC 119.432	 RHC 119.432 , voto do min. Marco Aurélio, j. 9-12-2015, 1ª T, DJE de 31-3-2016.	O indeferimento da produção de prova pericial por meio da qual se visava demonstrar realidade diversa da apontada nas perícias existentes e no conjunt
60436	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=616525	HC 103.569	 HC 103.569 , rel. min. Dias Toffoli, j. 24-8-2010, 1ª T, DJE de 12-11-2010.	A desistência da oitiva de testemunhas arroladas pela própria defesa, que inclusive poderiam vir a ser inquiridas em plenário caso algo de relevante t
58136	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=610163	HC 92.194	 HC 92.194 , rel. min. Cezar Peluso, j. 2-3-2010, 2ª T, DJE de 23-4-2010.	Sentença de pronúncia. (...) Não há falar em cerceamento de defesa, se, ante a falta de apresentação das razões de recurso pela defesa técnica, os réu
68756	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=604082	HC 97.313	 HC 97.313 , rel. min. Ellen Gracie, j. 29-9-2009, 2ª T, DJE de 16-10-2009.	No processo penal vige o princípio tempus regit actum , segundo o qual a lei rege os fatos praticados durante a sua vigência; portanto, apesar da supe
68756	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=9466228	HC 123.228	 HC 97.313 , rel. min. Ellen Gracie, j. 29-9-2009, 2ª T, DJE de 16-10-2009.	No processo penal vige o princípio tempus regit actum , segundo o qual a lei rege os fatos praticados durante a sua vigência; portanto, apesar da supe
54393	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=600737	HC 96.469	 HC 96.469 , rel. min. Ayres Britto, j. 9-6-2009, 1ª T, DJE de 14-8-2009.	A elaboração dos quesitos é uma das fases processuais mais sensíveis da instituição do júri. Isso porque, diante das variáveis que se materializam na 
54393	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=618097	HC 95.157	 HC 96.469 , rel. min. Ayres Britto, j. 9-6-2009, 1ª T, DJE de 14-8-2009.	A elaboração dos quesitos é uma das fases processuais mais sensíveis da instituição do júri. Isso porque, diante das variáveis que se materializam na 
46141	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=524395	HC 92.958	 HC 92.958 , rel. min. Joaquim Barbosa, j. 1º-4-2008, 2ª T, DJE de 2-5-2008.	Procedimento do júri. Juntada de documentos para leitura requerida três dias antes da data em que a sessão se realizaria. Indeferimento. Art. 475 do C
69726	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=624656	HC 104.308	 HC 104.308 , rel. min. Luiz Fux, j. 31-5-2011, 1ª T, DJE de 29-6-2011.	O veredicto do júri resta imune de vícios acaso não conste o número de votos no Termo de Julgamento no sentido afirmativo ou negativo, não só por forç
96514	cf-art-5	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15372925020&amp;ext=.pdf	ARE 1.225.185	 ARE 1.225.185 , rel. min. Gilmar Mendes, red. do ac. min. Edson Fachin, j. 03.10.2024, P, DJE de 16.12.2024, Tema 1.087 , com mérito julgado.	1. É cabível recurso de apelação com base no artigo 593, III, d, do Código de Processo Penal, nas hipóteses em que a decisão do Tribunal do Júri, ampa
96514	cf-art-5	https://portal.stf.jus.br/jurisprudenciaRepercussao/verAndamentoProcesso.asp?incidente=5745131&amp;numeroProcesso=1225185&amp;classeProcesso=ARE&amp;numeroTema=1087	Tema 1.087	 ARE 1.225.185 , rel. min. Gilmar Mendes, red. do ac. min. Edson Fachin, j. 03.10.2024, P, DJE de 16.12.2024, Tema 1.087 , com mérito julgado.	1. É cabível recurso de apelação com base no artigo 593, III, d, do Código de Processo Penal, nas hipóteses em que a decisão do Tribunal do Júri, ampa
95182	cf-art-5	https://portal.stf.jus.br/processos/detalhe.asp?incidente=5776893	RE 1.235.340	 RE 1.235.340 , rel. min. Luís Roberto Barroso, j. 12.09.2024, P, DJE de 13.11.2024, Tema 1.068 , com mérito julgado.	“A soberania dos veredictos do Tribunal do Júri autoriza a imediata execução de condenação imposta pelo corpo de jurados, independentemente do total d
95182	cf-art-5	https://portal.stf.jus.br/jurisprudenciaRepercussao/verAndamentoProcesso.asp?incidente=5776893&amp;numeroProcesso=1235340&amp;classeProcesso=RE&amp;numeroTema=1068	Tema 1.068	 RE 1.235.340 , rel. min. Luís Roberto Barroso, j. 12.09.2024, P, DJE de 13.11.2024, Tema 1.068 , com mérito julgado.	“A soberania dos veredictos do Tribunal do Júri autoriza a imediata execução de condenação imposta pelo corpo de jurados, independentemente do total d
83677	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=754405327	HC 176.933	 HC 176.933 , red. do ac. min. Gilmar Mendes, j. 20-10-2020, 2ª T, DJE de 18-11-2020.	Tribunal do Júri e soberania dos veredictos (art. 5º, XXXVIII, “c”, CF). Impugnabilidade de absolvição a partir de quesito genérico (art. 483, III, c/
70921	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=8677431	HC 126.516	 HC 126.516 , rel. min. Luiz Fux, j. 26-5-2015, 1ª T, DJE de 15-6-2015.	A soberania dos veredictos do tribunal do júri, prevista no art. 5º, XXXVIII, c , da CF, resta afrontada quando o acórdão da apelação interposta com f
70921	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=555541	HC 88.707	 HC 126.516 , rel. min. Luiz Fux, j. 26-5-2015, 1ª T, DJE de 15-6-2015.	A soberania dos veredictos do tribunal do júri, prevista no art. 5º, XXXVIII, c , da CF, resta afrontada quando o acórdão da apelação interposta com f
70921	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=216192	RE 166.896	 HC 126.516 , rel. min. Luiz Fux, j. 26-5-2015, 1ª T, DJE de 15-6-2015.	A soberania dos veredictos do tribunal do júri, prevista no art. 5º, XXXVIII, c , da CF, resta afrontada quando o acórdão da apelação interposta com f
66795	cf-art-5	https://portal.stf.jus.br/processos/downloadPeca.asp?id=177145911&amp;ext=.pdf	ARE 674.151	 ARE 674.151 , rel. min. Celso de Mello, j. 15-10-2013, dec. monocrática, DJE de 18-10-2013.	O Tribunal de segunda instância, ao julgar a ação de revisão criminal, dispõe de competência plena para formular tanto o juízo rescindente ( judicium 
60511	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=617000	HC 102.442	 HC 102.442 , rel. min. Cármen Lúcia, j. 26-10-2010, 1ª T, DJE de 24-11-2010.	Ao contrário de afrontar o princípio constitucional da soberania do veredicto do tribunal do júri, a exibição de documentos nitidamente capazes de inf
57130	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=607271	HC 94.274	 HC 94.274 , rel. min. Ayres Britto, j. 1º-12-2009, 1ª T, DJE de 5-2-2010.	Na pronúncia, o dever de fundamentação imposto ao magistrado é de ser cumprido dentro de limites estreitos. Fundamentação que é de se restringir à com
57130	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=620470	HC 99.834	 HC 94.274 , rel. min. Ayres Britto, j. 1º-12-2009, 1ª T, DJE de 5-2-2010.	Na pronúncia, o dever de fundamentação imposto ao magistrado é de ser cumprido dentro de limites estreitos. Fundamentação que é de se restringir à com
48661	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=555541	HC 88.707	 HC 88.707 , rel. min. Ellen Gracie, j. 9-9-2008, 2ª T, DJE de 17-10-2008.	A soberania dos veredictos do tribunal do júri não é absoluta, submetendo-se ao controle do juízo ad quem , tal como disciplina o art. 593, III, d , d
48661	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=619743	AI 728.023 AgR-segundo	 HC 88.707 , rel. min. Ellen Gracie, j. 9-9-2008, 2ª T, DJE de 17-10-2008.	A soberania dos veredictos do tribunal do júri não é absoluta, submetendo-se ao controle do juízo ad quem , tal como disciplina o art. 593, III, d , d
48661	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=612367	HC 97.905	 HC 88.707 , rel. min. Ellen Gracie, j. 9-9-2008, 2ª T, DJE de 17-10-2008.	A soberania dos veredictos do tribunal do júri não é absoluta, submetendo-se ao controle do juízo ad quem , tal como disciplina o art. 593, III, d , d
48661	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=8677431	HC 126.516	 HC 88.707 , rel. min. Ellen Gracie, j. 9-9-2008, 2ª T, DJE de 17-10-2008.	A soberania dos veredictos do tribunal do júri não é absoluta, submetendo-se ao controle do juízo ad quem , tal como disciplina o art. 593, III, d , d
48661	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=612986	HC 84.486 AgR	 HC 88.707 , rel. min. Ellen Gracie, j. 9-9-2008, 2ª T, DJE de 17-10-2008.	A soberania dos veredictos do tribunal do júri não é absoluta, submetendo-se ao controle do juízo ad quem , tal como disciplina o art. 593, III, d , d
68758	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=563363	HC 90.909	 HC 90.909 , rel. min. Marco Aurélio, j. 19-8-2008, 1ª T, DJE de 21-11-2008.	Uma vez interposto recurso contra a sentença de pronúncia, insistindo-se na configuração da legítima defesa, cumpre ao órgão julgador analisar os elem
41586	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=464576	HC 87.614	 HC 87.614 , rel. min. Marco Aurélio, j. 3-4-2007, 1ª T, DJ de 15-6-2007.	Sendo do tribunal do júri a competência para julgar crime doloso contra a vida, descabe a órgão revisor, apreciando recurso em sentido estrito, absolv
42002	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=469746	HC 85.904	 HC 85.904 , rel. min. Joaquim Barbosa, j. 13-2-2007, 2ª T, DJ de 29-6-2007.	Decisão dos jurados que acolheu a tese do homicídio privilegiado, com base no histórico de discussões entre vítima e réu e no depoimento de testemunha
30171	cf-art-5	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=207493&amp;PROCESSO=122706&amp;CLASSE=RE&amp;cod_classe=437&amp;ORIGEM=IT&amp;RECURSO=0&amp;TIP_JULGAMENTO=&amp;EMENTA=1656	RE 122.706	 HC 84.690 , rel. min. Sepúlveda Pertence, j. 27-9-2005, 1ª T, DJ de 18-11-2005.	A restrição, no processo penal comum, do efeito devolutivo da apelação do mérito dos veredictos do Conselho de Sentença não tem por base o crime de qu
30171	cf-art-5	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?classe=HC&amp;processo=71893&amp;origem=IT&amp;cod_classe=349	HC 71.893	 HC 84.690 , rel. min. Sepúlveda Pertence, j. 27-9-2005, 1ª T, DJ de 18-11-2005.	A restrição, no processo penal comum, do efeito devolutivo da apelação do mérito dos veredictos do Conselho de Sentença não tem por base o crime de qu
30171	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=358030	HC 84.690	 HC 84.690 , rel. min. Sepúlveda Pertence, j. 27-9-2005, 1ª T, DJ de 18-11-2005.	A restrição, no processo penal comum, do efeito devolutivo da apelação do mérito dos veredictos do Conselho de Sentença não tem por base o crime de qu
18810	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=216192	RE 166.896	 RE 166.896 , rel. min. Néri da Silveira, j. 26-3-2002, 2ª T, DJ de 17-5-2002.	Decisão do Conselho de Sentença que colidiu com as provas técnica e testemunhal legitimamente produzidas, de maneira a consistir a tese da legítima de
18810	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=8677431	HC 126.516	 RE 166.896 , rel. min. Néri da Silveira, j. 26-3-2002, 2ª T, DJ de 17-5-2002.	Decisão do Conselho de Sentença que colidiu com as provas técnica e testemunhal legitimamente produzidas, de maneira a consistir a tese da legítima de
51541	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=74680	HC 73.686	 HC 73.686 , rel. min. Sydney Sanches, j. 7-5-1996, 1ª T, DJ de 14-6-1996.	(...) mesmo após o advento da Constituição de 1988, o STF, em reiterada jurisprudência, tem considerado subsistente a norma do art. 593, III, d , do C
51541	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=5439798	RHC 118.656	 HC 73.686 , rel. min. Sydney Sanches, j. 7-5-1996, 1ª T, DJ de 14-6-1996.	(...) mesmo após o advento da Constituição de 1988, o STF, em reiterada jurisprudência, tem considerado subsistente a norma do art. 593, III, d , do C
2835	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=71819	HC 69.552	 HC 69.552 , rel. min. Paulo Brossard, j. 10-11-1992, 2ª T, DJ de 11-12-1992.	A apreciação das descriminantes da legítima defesa e do estado de necessidade é da competência exclusiva do tribunal do júri, cuja soberania dos vered
2835	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=205417	RE 115.202	 HC 69.552 , rel. min. Paulo Brossard, j. 10-11-1992, 2ª T, DJ de 11-12-1992.	A apreciação das descriminantes da legítima defesa e do estado de necessidade é da competência exclusiva do tribunal do júri, cuja soberania dos vered
19650	cf-art-5	http://jurisprudencia.stf.jus.br/pages/search/seq-sumula721/false	Súmula 721	 Súmula 721 .;  Súmula 603 .	A competência constitucional do tribunal do júri prevalece sobre o foro por prerrogativa de função estabelecido exclusivamente pela Constituição estad
19650	cf-art-5	http://jurisprudencia.stf.jus.br/pages/search/seq-sumula603/false	Súmula 603	 Súmula 721 .;  Súmula 603 .	A competência constitucional do tribunal do júri prevalece sobre o foro por prerrogativa de função estabelecido exclusivamente pela Constituição estad
64296	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=3994214	ADI 4.414	 ADI 4.414 , rel. min. Luiz Fux, j. 31-5-2012, P, DJE de 17-6-2013.	Criação, por lei estadual, de varas especializadas em delitos praticados por organizações criminosas. (...) A competência constitucional do tribunal d
97108	cf-art-5	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15376537039&amp;ext=.pdf	RE 1.501.524 RG	 RE 1.501.524 RG , rel. min. Flávio Dino, j. 06.05.2025, P, DJE de 09.05.2025, Tema 1.392 , com mérito pendente.	Possibilidade de a pronúncia, e consequente submissão ao Tribunal do Júri, poder ser realizada a partir de testemunhos de “ouvir dizer” e se essa prov
97108	cf-art-5	https://portal.stf.jus.br/jurisprudenciaRepercussao/verAndamentoProcesso.asp?incidente=6967052&amp;numeroProcesso=1501524&amp;classeProcesso=RE&amp;numeroTema=1392	1.392	 RE 1.501.524 RG , rel. min. Flávio Dino, j. 06.05.2025, P, DJE de 09.05.2025, Tema 1.392 , com mérito pendente.	Possibilidade de a pronúncia, e consequente submissão ao Tribunal do Júri, poder ser realizada a partir de testemunhos de “ouvir dizer” e se essa prov
68228	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=5919232	RE 593.443	 RE 593.443 , red. do ac. min. Ricardo Lewandowski, j. 6-6-2013, P, DJE de 22-5-2014. Tema 154 , com mérito julgado.	Decisão judicial de rejeição de denúncia, impronúncia de réu, de absolvição sumária ou de trancamento de ação penal por falta de justa causa não viola
68228	cf-art-5	https://portal.stf.jus.br/jurisprudenciaRepercussao/verAndamentoProcesso.asp?incidente=2640170&amp;numeroProcesso=593443&amp;classeProcesso=RE&amp;numeroTema=154	154	 RE 593.443 , red. do ac. min. Ricardo Lewandowski, j. 6-6-2013, P, DJE de 22-5-2014. Tema 154 , com mérito julgado.	Decisão judicial de rejeição de denúncia, impronúncia de réu, de absolvição sumária ou de trancamento de ação penal por falta de justa causa não viola
69258	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=1863495	HC 110.286	 HC 110.286 , red. do ac. min. Marco Aurélio, j. 14-2-2012, 1ª T, DJE de 29-3-2012.	Competência. Homicídio. Agente militar. Inexistente qualquer elemento configurador, a teor do disposto no art. 9º do CPM, de crime militar, a competên
69258	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=623324	HC 99.541	 HC 110.286 , red. do ac. min. Marco Aurélio, j. 14-2-2012, 1ª T, DJE de 29-3-2012.	Competência. Homicídio. Agente militar. Inexistente qualquer elemento configurador, a teor do disposto no art. 9º do CPM, de crime militar, a competên
63553	cf-art-5	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=1743987	HC 103.812	 HC 103.812 , red. do ac. min. Luiz Fux, j. 29-11-2011, 1ª T, DJE de 17-2-2012.	A competência do tribunal do júri para o julgamento dos crimes contra a vida prevalece sobre a da Justiça Militar em se tratando de fato circunscrito 
