index	block_type	html_class	norm_anchor	norm_anchor_type	editorial_category	text	links_count	first_link	bracket_meta
5672	B_editorial	com-titulo	Art. 60. A Constituição poderá ser emendada mediante proposta:	art	controle_concentrado	Controle concentrado de constitucionalidade A eficácia das regras jurídicas produzidas pelo poder constituinte (redundantemente chamado de "originário") não está sujeita a nenhuma limitação normativa, seja de ordem material, seja formal, porque provém do exercício de um poder de fato ou suprapositiv	0		
5673	B_editorial	com-titulo	Art. 60. A Constituição poderá ser emendada mediante proposta:	art	julgados_correlatos	Julgado correlato O STF admite a legitimidade do parlamentar &ndash; e somente do parlamentar &ndash; para impetrar mandado de segurança com a finalidade de coibir atos praticados no processo de aprovação de lei ou emenda constitucional incompatíveis com disposições constitucionais que disciplinam o	0		
5675	B_editorial	com-titulo	I - de um terço, no mínimo, dos membros da Câmara dos Deputados ou do Senado Federal;	inc	controle_concentrado	Controle concentrado de constitucionalidade O início da tramitação da proposta de emenda no Senado Federal está em harmonia com o disposto no art. 60, I, da CF, que confere poder de iniciativa a ambas as Casas Legislativas. [ https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=375	0		
5681	B_editorial	com-titulo	§ 2º A proposta será discutida e votada em cada Casa do Congresso Nacional, em dois turnos, consider	par	controle_concentrado	Controle concentrado de constitucionalidade (...) o art. 70, § 1º, da Lei Orgânica do Distrito Federal, ao exigir, para a aprovação de suas emendas, quórum de dois terços, destoa do arquétipo federal previsto no art. 60, § 2º, da CF, padecendo, pois, de patente inconstitucionalidade. [ https://redir	0		
5687	B_editorial	com-titulo	§ 4º Não será objeto de deliberação a proposta de emenda tendente a abolir:	par	controle_concentrado	Controle concentrado de constitucionalidade É muito difícil indicar, a priori , os preceitos fundamentais da Constituição passíveis de lesão tão grave que justifique o processo e o julgamento da arguição de descumprimento. Não há dúvida de que alguns desses preceitos estão enunciados, de forma explí	0		
5690	B_editorial	com-titulo	§ 4º Não será objeto de deliberação a proposta de emenda tendente a abolir:	par	julgados_correlatos	Julgado correlato Extradição e necessidade de observância dos parâmetros do devido processo legal, do Estado de Direito e do respeito aos direitos humanos. Constituição do Brasil, arts. 5º, § 1º, e 60, § 4º. (...) Obrigação do STF de manter e observar os parâmetros do devido processo legal, do Estad	0		
5692	B_editorial	com-titulo	I - a forma federativa de Estado;	inc	controle_concentrado	Controle concentrado de constitucionalidade A "forma federativa de Estado" &ndash; elevado a princípio intangível por todas as Constituições da República &ndash; não pode ser conceituada a partir de um modelo ideal e apriorístico de Federação, mas, sim, daquele que o constituinte originário concreta	0		
5693	B_editorial	com-titulo	I - a forma federativa de Estado;	inc	julgados_correlatos	Julgado correlato (...) a ideia de Federação &ndash; que tem, na autonomia dos Estados-membros, um de seus cornerstones &ndash; revela-se elemento cujo sentido de fundamentalidade a torna imune, em sede de revisão constitucional, à própria ação reformadora do Congresso Nacional, por representar cate	0		
5695	B_editorial	com-titulo	II - o voto direto, secreto, universal e periódico;	inc	controle_concentrado	Controle concentrado de constitucionalidade Emenda nº 48/22 à Constituição do Estado do Tocantins. Eleições concomitantes da mesa diretora da Assembleia Legislativa para o primeiro e o segundo biênios. Inconstitucionalidade. (...) as eleições para as mesas das casas legislativas federais devem ser c	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15366794805&ext=.pdf	
5699	B_editorial	com-titulo	IV - os direitos e garantias individuais.	inc	controle_concentrado	Controle concentrado de constitucionalidade EC 98/2017. Servidores dos Territórios Federais. Amapá e Roraima. (...) Os direitos e garantias individuais foram alçados à condição de cláusula pétrea pela primeira vez na Constituição da República de 1988. O art. 60, §4º, IV, protege o texto constitucion	0		
5703	B_editorial	com-titulo	IV - os direitos e garantias individuais.	inc	repercussao_geral	Repercussão geral O poder constituinte derivado não é ilimitado, visto que se submete ao processo consignado no art. 60, §§ 2º e 3º, da CF, bem assim aos limites materiais, circunstanciais e temporais dos §§ 1º, 4º e 5º do aludido artigo. A anterioridade da norma tributária, quando essa é gravosa, r	0		
5704	B_editorial	com-titulo	IV - os direitos e garantias individuais.	inc	julgados_correlatos	Julgado correlato Com relação a emendas constitucionais, o parâmetro de aferição de sua constitucionalidade é estreitíssimo, adstrito às limitações materiais, explícitas ou implícitas, que a Constituição imponha induvidosamente ao mais eminente dos poderes instituídos, qual seja o órgão de sua própr	0		
5706	B_editorial	com-titulo	§ 5º A matéria constante de proposta de emenda rejeitada ou havida por prejudicada não pode ser obje	par	julgados_correlatos	Julgado correlato Não ocorre contrariedade ao § 5º do art. 60 da Constituição na medida em que o presidente da Câmara dos Deputados, autoridade coatora, aplica dispositivo regimental adequado e declara prejudicada a proposição que tiver substitutivo aprovado, e não rejeitado, ressalvados os destaque	0		
5709	B_editorial	com-titulo	Art. 61. A iniciativa das leis complementares e ordinárias cabe a qualquer membro ou Comissão da Câm	art	controle_concentrado	Controle concentrado de constitucionalidade O constituinte estadual não pode estabelecer hipóteses nas quais seja vedada a apresentação de projeto de lei pelo chefe do Executivo sem que isso represente ofensa à harmonia entre os Poderes. [ https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC	0		
5711	B_editorial	com-titulo	Art. 61. A iniciativa das leis complementares e ordinárias cabe a qualquer membro ou Comissão da Câm	art	repercussao_geral	Repercussão geral Surge constitucional lei de iniciativa parlamentar a criar conselho de representantes da sociedade civil, integrante da estrutura do Poder Legislativo, com atribuição de acompanhar ações do Executivo. [ http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=754696638	0		
5712	B_editorial	com-titulo	Art. 61. A iniciativa das leis complementares e ordinárias cabe a qualquer membro ou Comissão da Câm	art	julgados_correlatos	Julgado correlato (...) não mais assiste, ao chefe do Poder Executivo, a prerrogativa constitucional de fazer instaurar, com exclusividade, em matéria tributária, o concernente processo legislativo. (...) sob a égide da Constituição republicana de 1988, também o membro do Poder Legislativo dispõe de	0		
5715	B_editorial	com-titulo	§ 1º São de iniciativa privativa do Presidente da República as leis que:	par	controle_concentrado	Controle concentrado de constitucionalidade Art. 2º da Lei gaúcha 11.369/2001. Cadastro de contratações temporárias. Criação de procedimentos administrativos que devem ser observados pelo Poder Executivo na contratação de servidores temporários. (...) As normas impugnadas, decorrentes de emendas par	0		
5721	B_editorial	com-titulo	§ 1º São de iniciativa privativa do Presidente da República as leis que:	par	repercussao_geral	Repercussão geral Não usurpa a competência privativa do chefe do Poder Executivo lei que, embora crie despesa para a administração pública, não trata da sua estrutura ou da atribuição de seus órgãos nem do regime jurídico de servidores públicos. [ http://redir.stf.jus.br/paginadorpub/paginador.jsp?d	0		
5725	B_editorial	com-titulo	§ 1º São de iniciativa privativa do Presidente da República as leis que:	par	repercussao_geral	Julgados correlatos Lei municipal nº 9.001, de 2023. Agendamento e cancelamento de consultas médicas, exames e procedimentos médicos. Tema nº 917 do ementário da repercussão geral. Atribuição de encargos para concretização do direito social à saúde. (...) Convém ressaltar que a interpretação relativ	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15369762088&ext=.pdf	
5730	B_editorial	com-titulo	II - disponham sobre:	inc	controle_concentrado	Controle concentrado de constitucionalidade Lei 9.385/2021, do Estado do Rio de Janeiro, que inseriu o inciso XII no art. 19 da Lei 4.528/2005, para garantir a reserva de vagas em escola para irmãos que frequentem a mesma etapa ou ciclo escolar. (...) Ao garantir a reserva de vaga para irmãos, sem i	0		
5734	B_editorial	com-titulo	a) criação de cargos, funções ou empregos públicos na administração direta e autárquica ou aumento d	ali	controle_concentrado	Controle concentrado de constitucionalidade Criação do Conselho Federal e dos Conselhos Regionais de Educação Física e disciplina da eleição de seus membros efetivos e suplentes. Lei de iniciativa parlamentar. Inconstitucionalidade formal. Os conselhos de fiscalização profissional possuem natureza j	0		
5749	B_editorial	com-titulo	a) criação de cargos, funções ou empregos públicos na administração direta e autárquica ou aumento d	ali	repercussao_geral	Repercussão geral Descabe, em lei orgânica de Município, a normatização de direitos dos servidores, porquanto a prática acaba por afrontar a iniciativa do chefe do Poder Executivo. [ http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=8121135 ">RE 590.829 , rel. min. Marco Aurélio,	0		
5752	B_editorial	com-titulo	a) criação de cargos, funções ou empregos públicos na administração direta e autárquica ou aumento d	ali	julgados_correlatos	Julgado correlato Os cargos públicos apenas podem ser criados e extintos por lei de iniciativa do presidente da República. A declaração de desnecessidade sem amparo legal não é hábil a extingui-los. [ https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=333100 "> RE 240.735 AgR , r	0		
5754	B_editorial	com-titulo	b) organização administrativa e judiciária, matéria tributária e orçamentária, serviços públicos e p	ali	controle_concentrado	Controle concentrado de constitucionalidade A reserva de lei de iniciativa do chefe do Executivo, prevista no art. 61, § 1º, II, b , da Constituição, somente se aplica aos Territórios federais. [ https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=606495 " target="_blank"> ADI 2.4	0		
5758	B_editorial	com-titulo	b) organização administrativa e judiciária, matéria tributária e orçamentária, serviços públicos e p	ali	repercussao_geral	Repercussão geral A norma não reserva à iniciativa privativa do presidente da República toda e qualquer lei que cuide de tributos, senão apenas a matéria tributária dos Territórios. [ http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=4886963 ">ARE 743.480 RG , voto do rel. min. G	0		
5761	B_editorial	com-titulo	c) servidores públicos da União e Territórios, seu regime jurídico, provimento de cargos, estabilida	ali	controle_concentrado	Controle concentrado de constitucionalidade Aposentadoria especial. Funções de magistério. Definição. Projeto de lei de iniciativa privativa do chefe do executivo (...). (...) O Chefe do Executivo possui a iniciativa privativa de leis que disponham sobre servidores públicos da União e Territórios, s	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15361539936&ext=.pdf	
5778	B_editorial	com-titulo	c) servidores públicos da União e Territórios, seu regime jurídico, provimento de cargos, estabilida	ali	repercussao_geral	Repercussão geral Descabe, em lei orgânica de Município, a normatização de direitos dos servidores, porquanto a prática acaba por afrontar a iniciativa do chefe do Poder Executivo. [ http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=8121135 ">RE 590.829 , rel. min. Marco Aurélio,	0		
5779	B_editorial	com-titulo	c) servidores públicos da União e Territórios, seu regime jurídico, provimento de cargos, estabilida	ali	julgados_correlatos	Julgado correlato (...) a restrição à manifestação político-partidária em redes sociais imposta pelo Provimento nº 71/2018 contraria o regime legal e constitucional que assegura aos servidores civis o direito de filiação partidária e o exercício pleno de atividade política e afronta a autonomia dos 	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15339205171&ext=.pdf	
5784	B_editorial	com-titulo	d) organização do Ministério Público e da Defensoria Pública da União, bem como normas gerais para a	ali	controle_concentrado	Controle concentrado de constitucionalidade Na esfera estadual, coexistem dois regimes de organização do Ministério Público: (i) a Lei Orgânica Nacional (Lei nº 8.625/1993), editada com base no art. 61, § 1º, II, d , da CF; e (ii) a Lei Orgânica do Estado, que delimita, em lei complementar de inicia	0		
5790	B_editorial	com-titulo	e) criação e extinção de Ministérios e órgãos da administração pública, observado o disposto no art.	ali	controle_concentrado	Controle concentrado de constitucionalidade Aposentadoria especial. Funções de magistério. Definição. Projeto de lei de iniciativa privativa do chefe do executivo (...). (...) O Chefe do Executivo possui a iniciativa privativa de leis que disponham sobre servidores públicos da União e Territórios, s	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15361539936&ext=.pdf	
5804	B_editorial	com-titulo	f) militares das Forças Armadas, seu regime jurídico, provimento de cargos, promoções, estabilidade,	ali	controle_concentrado	Controle concentrado de constitucionalidade À luz do princípio da simetria, é de iniciativa privativa do chefe do Poder Executivo estadual as leis que disciplinem o regime jurídico dos militares (art. 61, § 1º, II, f , da CF/1988). Matéria restrita à iniciativa do Poder Executivo não pode ser regula	0		
5807	B_editorial	com-titulo	Art. 62. Em caso de relevância e urgência, o Presidente da República poderá adotar medidas provisóri	art	controle_concentrado	Controle concentrado de constitucionalidade Nos termos do inc. III do § 1&deg; do art. 62 da Constituição da República, é vedado ao Poder Executivo editar medida provisória que disponha sobre matéria reservada a lei complementar. [ https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;doc	0		
5828	B_editorial	com-titulo	Art. 62. Em caso de relevância e urgência, o Presidente da República poderá adotar medidas provisóri	art	repercussao_geral	Repercussão geral (...) o tema tratado pelo art. 5º da MP 2.170/2001 é relevante, porquanto o tratamento normativo dos juros é matéria extremamente sensível para a estruturação do sistema bancário, e, consequentemente, para assegurar estabilidade à dinâmica da vida econômica do país. Por outro lado,	0		
5829	B_editorial	com-titulo	Art. 62. Em caso de relevância e urgência, o Presidente da República poderá adotar medidas provisóri	art	julgados_correlatos	Julgados correlatos O STF fixou entendimento no sentido de que não perde a eficácia a medida provisória, com força de lei, não apreciada pelo Congresso Nacional, mas reeditada, por meio de nova medida provisória, dentro de seu prazo de validade de trinta dias. [ https://redir.stf.jus.br/paginadorpub	0		
5852	B_editorial	com-titulo	a) nacionalidade, cidadania, direitos políticos, partidos políticos e direito eleitoral; (Incluída p	ali	controle_concentrado	Controle concentrado de constitucionalidade Programa Nacional de Segurança Pública com Cidadania &ndash; PRONASCI. (...) O art. 2º, da Lei nº 11.707, de 20 de junho de 2008, é constitucional. A norma versa sobre política voltada para o âmbito da segurança pública e não tem por objeto matéria eleitor	0		
5854	B_editorial	com-titulo	b) direito penal, processual penal e processual civil; (Incluída pela EC 32/2001)	ali	controle_concentrado	Controle concentrado de constitucionalidade É inconstitucional a medida provisória que, alterando lei, suprime condenação em honorários advocatícios, por sucumbência, nas ações entre o FGTS e titulares de contas vinculadas, bem como naquelas em que figurem os respectivos representantes ou substituto	0		
5855	B_editorial	com-titulo	b) direito penal, processual penal e processual civil; (Incluída pela EC 32/2001)	ali	repercussao_geral	Repercussão geral Constitucionalidade da Medida Provisória 739/2016, substituída pela Medida Provisória 767/2017 e convertida na Lei 13.457/2017, as quais alteraram a Lei 8.213/1991, inserindo preceito sobre prazo estimado para a duração do benefício. [ https://redir.stf.jus.br/paginadorpub/paginado	0		
5857	B_editorial	com-titulo	b) direito penal, processual penal e processual civil; (Incluída pela EC 32/2001)	ali	julgados_correlatos	Julgado correlato Medida provisória: sua inadmissibilidade em matéria penal, extraída pela doutrina consensual da interpretação sistemática da Constituição, não compreende a de normas penais benéficas, assim, as que abolem crimes ou lhes restringem o alcance, extingam ou abrandem penas ou ampliam os	0		
5859	B_editorial	com-titulo	c) organização do Poder Judiciário e do Ministério Público, a carreira e a garantia de seus membros;	ali	controle_concentrado	Controle concentrado de constitucionalidade A regra do Diploma Maior quanto à iniciativa do chefe do Poder Executivo para projeto a respeito de certas matérias não suplanta o tratamento destas últimas pela vez primeira na Carta do próprio Estado. (...) Mostra-se harmônico com a CF preceito da Carta 	0		
5865	B_editorial	com-titulo	§ 2º Medida provisória que implique instituição ou majoração de impostos, exceto os previstos nos ar	par	controle_concentrado	Controle concentrado de constitucionalidade É dado aos Chefes do Poder Executivo dos Estados-membros editarem medidas provisórias, desde que a espécie legislativa esteja prevista na Constituição estadual e seja observado o conjunto de regras básicas do processo legislativo postas no Texto Constituci	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15361893146&ext=.pdf	
5868	B_editorial	com-titulo	§ 3º As medidas provisórias, ressalvado o disposto nos §§ 11 e 12 perderão eficácia, desde a edição,	par	controle_concentrado	Controle concentrado de constitucionalidade O § 11 do art. 62 da Constituição visa garantir segurança jurídica àqueles que praticaram atos embasados na medida provisória rejeitada ou não apreciada, mas isso não pode se dar ao extremo de se permitir a sobreposição da vontade do Chefe do Poder Executi	0		
5871	B_editorial	com-titulo	§ 4º O prazo a que se refere o § 3º contar-se-á da publicação da medida provisória, suspendendo-se d	par	controle_concentrado	Controle concentrado de constitucionalidade O controle legislativo sobre medidas provisórias editadas pelo Presidente da República é tão importante para o equilíbrio entre os poderes da República que a Constituição Federal estabeleceu uma única hipótese excepcional de suspensão do prazo decadencial 	0		
5874	B_editorial	com-titulo	§ 6º Se a medida provisória não for apreciada em até quarenta e cinco dias contados de sua publicaçã	par	controle_concentrado	Controle concentrado de constitucionalidade A CF, ao dispor regras sobre processo legislativo, permite o controle judicial da regularidade do processo. Exceção à jurisprudência do STF sobre a impossibilidade de revisão jurisdicional em matéria interna corporis . (...). Alegação de inconstitucionalid	0		
5875	B_editorial	com-titulo	§ 6º Se a medida provisória não for apreciada em até quarenta e cinco dias contados de sua publicaçã	par	julgados_correlatos	Julgado correlato O regime de urgência previsto no art. 62, § 6º, da Constituição da República &ndash; que impõe o sobrestamento das deliberações legislativas das Casas do Congresso Nacional &ndash; incide, tão-somente, sobre aquelas matérias que se mostram passíveis de regramento por medida provisó	0		
5879	B_editorial	com-titulo	§ 9º Caberá à comissão mista de Deputados e Senadores examinar as medidas provisórias e sobre elas e	par	controle_concentrado	Controle concentrado de constitucionalidade O controle legislativo sobre medidas provisórias editadas pelo Presidente da República é tão importante para o equilíbrio entre os poderes da República que a Constituição Federal estabeleceu uma única hipótese excepcional de suspensão do prazo decadencial 	0		
5882	B_editorial	com-titulo	§ 10. É vedada a reedição, na mesma sessão legislativa, de medida provisória que tenha sido rejeitad	par	controle_concentrado	Controle concentrado de constitucionalidade Impossibilidade de reedição, na mesma sessão legislativa, de medida provisória revogada, nos termos do prescreve o art. 62, §§2º e 3º. Interpretação jurídica em sentido contrário, importaria violação do princípio da Separação de Poderes. Isso porque o Pres	0		
5885	B_editorial	com-titulo	§ 11. Não editado o decreto legislativo a que se refere o § 3º até sessenta dias após a rejeição ou 	par	controle_concentrado	Controle concentrado de constitucionalidade O § 11 do art. 62 da Constituição visa garantir segurança jurídica àqueles que praticaram atos embasados na medida provisória rejeitada ou não apreciada, mas isso não pode se dar ao extremo de se permitir a sobreposição da vontade do Chefe do Poder Executi	0		
5889	B_editorial	com-titulo	I - nos projetos de iniciativa exclusiva do Presidente da República, ressalvado o disposto no art. 1	inc	controle_concentrado	Controle concentrado de constitucionalidade Inconstitucionalidade formal caracterizada. Emenda parlamentar a projeto de iniciativa exclusiva do chefe do Executivo que resulta em aumento de despesa afronta o art. 63, I, c/c o 61, § 1º, II, c , da CF. [ https://redir.stf.jus.br/paginadorpub/paginador.	0		
5893	B_editorial	com-titulo	I - nos projetos de iniciativa exclusiva do Presidente da República, ressalvado o disposto no art. 1	inc	repercussao_geral	Repercussão geral Dispositivos resultantes de emenda parlamentar que estenderam gratificação, inicialmente prevista apenas para os professores, a todos os servidores que atuem na área de educação especial. Inconstitucionalidade formal. Arts. 2º e 63, I, da CF. [ http://redir.stf.jus.br/paginadorpub/	0		
5894	B_editorial	com-titulo	I - nos projetos de iniciativa exclusiva do Presidente da República, ressalvado o disposto no art. 1	inc	julgados_correlatos	Julgado correlato Norma que rege o regime jurídico de servidor público. Iniciativa privativa do chefe do Executivo. Alegação de inconstitucionalidade dessa regra, ante a emenda da Câmara de Vereadores, que reduziu o tempo mínimo de exercício de quinze para doze anos. Entendimento consolidado desta C	0		
5896	B_editorial	com-titulo	II - nos projetos sobre organização dos serviços administrativos da Câmara dos Deputados, do Senado 	inc	controle_concentrado	Controle concentrado de constitucionalidade O projeto de lei sobre organização judiciária pode sofrer emendas parlamentares de que resulte, até mesmo, aumento da despesa prevista. O conteúdo restritivo da norma inscrita no art. 63, II, da CF, que concerne exclusivamente aos serviços administrativos 	0		
5897	B_editorial	com-titulo	II - nos projetos sobre organização dos serviços administrativos da Câmara dos Deputados, do Senado 	inc	julgados_correlatos	Julgado correlato Art. 2º da Lei 1.509/1989/RJ, pelo qual foi atribuída a competência aos respectivos juízos de cognição para execução das sentenças criminais por eles proferidas. Acórdão que declarou a inconstitucionalidade da norma, ao fundamento de haver ela resultado de emenda a projeto de lei d	0		
5900	B_editorial	com-titulo	§ 1º O Presidente da República poderá solicitar urgência para apreciação de projetos de sua iniciati	par	controle_concentrado	Controle concentrado de constitucionalidade Assim, questão que ainda está a merecer melhor exame diz respeito à inertia deliberandi (discussão e votação) no âmbito das Casas Legislativas. Enquanto a sanção e o veto estão disciplinados, de forma relativamente precisa, no texto constitucional, inclusi	0		
5909	B_editorial	com-titulo	Parágrafo único. Sendo o projeto emendado, voltará à Casa iniciadora.	par	controle_concentrado	Controle concentrado de constitucionalidade Na presente hipótese, não houve qualquer desrespeito ao devido processo legislativo, tendo sido respeitado integralmente o bicameralismo congressual, pois ambas as Casas legislativas aprovaram os mesmos textos, inexistindo qualquer alteração substancial de	0		
5913	B_editorial	com-titulo	Art. 66. A Casa na qual tenha sido concluída a votação enviará o projeto de lei ao Presidente da Rep	art	controle_concentrado	Controle concentrado de constitucionalidade Veto presidencial em projeto de lei que determinava a utilização de máscaras em locais fechados. Novo veto, após sanção parcial, contra dispositivo anteriormente sancionado, que determinava a utilização de máscaras em presídios. Admissibilidade de ADPF con	1	https://portal.stf.jus.br/processos/detalhe.asp?incidente=5957103	
5915	B_editorial	com-titulo	Art. 66. A Casa na qual tenha sido concluída a votação enviará o projeto de lei ao Presidente da Rep	art	julgados_correlatos	Julgado correlato Pretendida submissão do processo legislativo ao efeito vinculante que resulta do julgamento, pelo STF, das causas de fiscalização abstrata de constitucionalidade. Inadmissibilidade. Consequente possibilidade de o chefe do Poder Executivo, por meio de sanção (ato impregnado de quali	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=63556965&ext=.pdf	
5917	B_editorial	com-titulo	§ 1º Se o Presidente da República considerar o projeto, no todo ou em parte, inconstitucional ou con	par	controle_concentrado	Controle concentrado de constitucionalidade A contagem do prazo de 15 dias úteis tem como marco inicial o primeiro dia útil subsequente à data de recebimento da matéria pela chefia do Poder Executivo e, como termo final, a comunicação do veto ao Poder Legislativo, e não a publicação, conforme preced	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15368467370&ext=.pdf	
5920	B_editorial	com-titulo	§ 1º Se o Presidente da República considerar o projeto, no todo ou em parte, inconstitucional ou con	par	julgados_correlatos	Julgado correlato (...) o impetrante pretende submeter ao controle abstrato de constitucionalidade deste Supremo Tribunal o mérito do veto aposto pela presidente da República a proposta legislativa votada pelo Congresso Nacional, afirmando-o contrário aos arts. 5º, §§ 2º e 3º, e 206, I, da Constitui	0		
5924	B_editorial	com-titulo	§ 4º O veto será apreciado em sessão conjunta, dentro de trinta dias a contar de seu recebimento, só	par	controle_concentrado	Controle concentrado de constitucionalidade A inobservância do prazo previsto no artigo 66, § 4º, da Constituição Federal para o Poder Legislativo apreciar o veto do chefe do Poder Executivo a projeto de lei acarreta tão somente a inclusão da matéria na ordem do dia da sessão imediata e o sobrestame	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15365285374&ext=.pdf	
5926	B_editorial	com-titulo	§ 4º O veto será apreciado em sessão conjunta, dentro de trinta dias a contar de seu recebimento, só	par	julgados_correlatos	Julgado correlato Se para a apreciação do veto é exigido o voto da maioria absoluta (CF, art. 66, § 4º) e o seu exame ocorreu na vigência da atual ordem constitucional, não poderia a Assembleia Legislativa valer-se daquele fixado na anterior Carta estadual para determiná-lo como sendo o de 2/3. O mo	0		
5932	B_editorial	com-titulo	§ 6º Esgotado sem deliberação o prazo estabelecido no § 4º, o veto será colocado na ordem do dia da 	par	julgados_correlatos	Julgado correlato No caso, o que se pretende, na impetração, é provimento que iniba o Congresso Nacional de apreciar o Veto Parcial 38/2012, aposto pela presidente da República ao Projeto de Lei 2.565/2011, antes da votação de todos os demais vetos anteriormente apresentados (mais de 3 mil), alguns 	0		
5935	B_editorial	com-titulo	§ 7º Se a lei não for promulgada dentro de quarenta e oito horas pelo Presidente da República, nos c	par	repercussao_geral	Repercussão geral É constitucional a promulgação, pelo Chefe do Poder Executivo, da parte incontroversa de projeto de lei que não foi vetada, antes da manifestação do Poder Legislativo pela manutenção ou pela rejeição do veto, inexistindo vício de inconstitucionalidade dessa parte inicialmente publi	0		
5937	B_editorial	com-titulo	Art. 67. A matéria constante de projeto de lei rejeitado somente poderá constituir objeto de novo pr	art	controle_concentrado	Controle concentrado de constitucionalidade A norma inscrita no art. 67 da Constituição &ndash; que consagra o postulado da irrepetibilidade dos projetos rejeitados na mesma sessão legislativa &ndash; não impede o presidente da República de submeter, à apreciação do Congresso Nacional, reunido em co	0		
5941	B_editorial	com-titulo	Art. 68. As leis delegadas serão elaboradas pelo Presidente da República, que deverá solicitar a del	art	controle_concentrado	Controle concentrado de constitucionalidade A MP 64/1990, convertida na Lei 215/1990, que autoriza o chefe do Poder Executivo a doar quaisquer bens do Estado, móveis ou imóveis, sem especificá-los, ofende os princípios constitucionais sensíveis (CF, arts. 2º, 25 e 34, IV), como aliás bem anotado no 	0		
5946	B_editorial	com-titulo	I - organização do Poder Judiciário e do Ministério Público, a carreira e a garantia de seus membros	inc	julgados_correlatos	Julgado correlato Quando o Executivo e o Judiciário expedem atos normativos de caráter não legislativo &ndash; regulamentos e regimentos, respectivamente &ndash;, não o fazem no exercício da função legislativa, mas no desenvolvimento de "função normativa". O exercício da função regulamentar e da fun	0		
5952	B_editorial	com-titulo	Art. 69. As leis complementares serão aprovadas por maioria absoluta.	art	controle_concentrado	Controle concentrado de constitucionalidade A lei complementar, conquanto não goze, no ordenamento jurídico nacional, de posição hierárquica superior àquela ocupada pela lei ordinária, pressupõe a adoção de processo legislativo qualificado, cujo quórum para a aprovação demanda maioria absoluta, ex v	0		
5956	B_editorial	com-titulo	Art. 70. A fiscalização contábil, financeira, orçamentária, operacional e patrimonial da União e das	art	controle_concentrado	Controle concentrado de constitucionalidade A Constituição do Brasil &ndash; art. 70 &ndash; estabelece que compete ao Tribunal de Contas auxiliar o Legislativo na função de fiscalização a ele designada. (...) Não cabe ao Poder Legislativo apreciar recursos interpostos contra decisões tomadas em pro	0		
5958	B_editorial	com-titulo	Art. 70. A fiscalização contábil, financeira, orçamentária, operacional e patrimonial da União e das	art	julgados_correlatos	Julgados correlatos A Controladoria-Geral da União (CGU) pode fiscalizar a aplicação de verbas federais onde quer que elas estejam sendo aplicadas, mesmo que em outro ente federado às quais foram destinadas. A fiscalização exercida pela CGU é interna, pois feita exclusivamente sobre verbas provenien	0		
5963	B_editorial	com-titulo	Parágrafo único. Prestará contas qualquer pessoa física ou jurídica, pública ou privada, que utilize	par	repercussao_geral	Repercussão geral &ldquo;O Conselho Federal e os Conselhos Seccionais da Ordem dos Advogados do Brasil não estão obrigados a prestar contas ao Tribunal de Contas da União nem a qualquer outra entidade externa&rdquo;. [ https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358916820&amp;ext=.pdf 	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358916820&ext=.pdf	
5964	B_editorial	com-titulo	Parágrafo único. Prestará contas qualquer pessoa física ou jurídica, pública ou privada, que utilize	par	julgados_correlatos	Julgados correlatos Cuida-se aqui de fiscalização de empresa &ndash; Terracap &ndash; formada pelo Distrito Federal e pela União, (...) com capital permanente à União (49%) e ao Distrito Federal (51%). No entanto, a despeito da participação da União, trata-se de ente da administração local. (...) Es	0		
5968	B_editorial	com-titulo	Art. 71. O controle externo, a cargo do Congresso Nacional, será exercido com o auxílio do Tribunal 	art	sumula	Súmula O Tribunal de Contas, no exercício de suas atribuições, pode apreciar a constitucionalidade das leis e dos atos do poder público. [ https://jurisprudencia.stf.jus.br/pages/search/seq-sumula347/false "> Súmula 347 .]	0		
5970	B_editorial	com-titulo	Art. 71. O controle externo, a cargo do Congresso Nacional, será exercido com o auxílio do Tribunal 	art	controle_concentrado	Controle concentrado de constitucionalidade Lei complementar 101/2000. Lei de Responsabilidade Fiscal (LRF). Artigos 56, § 2º, e 59, caput. Inexistência de usurpação de competência. (...) Inexistência de qualquer subtração à competência dos Tribunais de Contas de julgamento das próprias contas, mas 	0		
